id,result,year,school_id,subject_id
63408,64.4,2015,10314,2
63409,59,2015,10315,6
63410,72.5,2015,10315,5
63411,50.97,2015,10315,4
63412,55.1,2015,10315,9
63413,42.34,2015,10315,1
63414,64.29,2015,10315,3
63415,57.95,2015,10315,8
63416,72.22,2015,10315,2
63417,51.62,2015,10315,7
63418,38.3,2015,10316,1
63419,47.25,2015,10316,9
63420,47,2015,10316,8
63421,63.1,2015,10316,2
63422,43.6,2015,10316,7
63423,71.75,2015,10317,6
63424,71.63,2015,10317,11
63425,54.29,2015,10317,4
63426,61.91,2015,10317,9
63427,60.89,2015,10317,1
63428,66.42,2015,10317,5
63429,46.5,2015,10317,10
63430,66.97,2015,10317,3
63431,64.29,2015,10317,8
63432,77.7,2015,10317,2
63433,59.43,2015,10317,7
63434,22.93,2015,10318,1
63435,54.22,2015,10318,8
63436,58.47,2015,10318,2
63437,30.69,2015,10319,1
63438,41.4,2015,10319,4
63439,51.14,2015,10319,8
63440,64.22,2015,10319,2
63441,39.86,2015,10319,7
63442,47.33,2015,10320,1
63443,47.5,2015,10320,4
63444,55.9,2015,10320,8
63445,73.75,2015,10320,2
63446,52,2015,10321,1
63447,59.77,2015,10321,8
63448,75.31,2015,10321,2
63449,72.4,2015,10322,6
63450,58,2015,10322,5
63451,54.11,2015,10322,4
63452,59.75,2015,10322,9
63453,57,2015,10322,1
63454,57.8,2015,10322,3
63455,69,2015,10322,11
63456,61.84,2015,10322,8
63457,77.21,2015,10322,2
63458,56.02,2015,10322,7
63459,29.94,2015,10323,1
63460,46.82,2015,10323,8
63461,63.5,2015,10323,2
63462,45.11,2015,10323,7
63463,60,2015,10324,5
63464,42.08,2015,10324,4
63465,43.26,2015,10324,1
63466,68,2015,10324,3
63467,60.07,2015,10324,8
63468,68.17,2015,10324,2
63469,57.5,2015,10324,7
63470,35.5,2015,10325,4
63471,47.25,2015,10325,9
63472,37.64,2015,10325,1
63473,52.37,2015,10325,8
63474,67.43,2015,10325,2
63475,49.13,2015,10325,7
63476,35.86,2015,10326,1
63477,56,2015,10326,8
63478,64.9,2015,10326,2
63479,43.78,2015,10326,7
63480,33.75,2015,10327,1
63481,31.6,2015,10327,4
63482,47,2015,10327,8
63483,62.2,2015,10327,2
63484,24.83,2015,10328,1
63485,33.8,2015,10328,4
63486,48.27,2015,10328,8
63487,63.79,2015,10328,2
63488,69.5,2015,10329,6
63489,55.25,2015,10329,5
63490,57.56,2015,10329,4
63491,61.08,2015,10329,9
63492,48.44,2015,10329,1
63493,66.8,2015,10329,11
63494,60.08,2015,10329,8
63495,68.93,2015,10329,2
63496,50.56,2015,10329,7
63497,17.5,2015,10330,1
63498,57.75,2015,10330,5
63499,42.1,2015,10330,8
63500,52.22,2015,10330,2
63501,34.67,2015,10330,7
